HCCI_HL_CATEGORY,HCCI_ML_CATEGORY,HCCI_SUBCATEGORY,AGE_GROUP,GENDER,METRIC,YEAR,VALUE
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,OOP_spending_per_person,2015,0.0062
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,OOP_spending_per_person,2016,0.0057
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Payer_spending_per_person,2012,0.1186
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Payer_spending_per_person,2013,0.0573
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Payer_spending_per_person,2014,0.0518
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Payer_spending_per_person,2015,0.0429
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Payer_spending_per_person,2016,0.039
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Price,2012,17376.9568
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Price,2013,9010.3873
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Price,2014,8566.055
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Price,2015,8042.6992
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Price,2016,7438.8017
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Spending_per_person,2012,0.1227
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Spending_per_person,2013,0.0658
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Spending_per_person,2014,0.0586
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Spending_per_person,2015,0.0491
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Spending_per_person,2016,0.0447
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Utilization_per_1000_persons,2012,0.0071
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Utilization_per_1000_persons,2013,0.0073
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Utilization_per_1000_persons,2014,0.0068
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Utilization_per_1000_persons,2015,0.0061
Inpatient,inpatient_acute,Labor_Delivery,Ages_55to64,Female,Utilization_per_1000_persons,2016,0.006
Inpatient,inpatient_acute,Medical,All,All,OOP_spending_per_person,2012,16.0616
Inpatient,inpatient_acute,Medical,All,All,OOP_spending_per_person,2013,16.5054
Inpatient,inpatient_acute,Medical,All,All,OOP_spending_per_person,2014,15.6775
Inpatient,inpatient_acute,Medical,All,All,OOP_spending_per_person,2015,15.2388
Inpatient,inpatient_acute,Medical,All,All,OOP_spending_per_person,2016,14.9051
Inpatient,inpatient_acute,Medical,All,All,Payer_spending_per_person,2012,279.5073
Inpatient,inpatient_acute,Medical,All,All,Payer_spending_per_person,2013,281.6187
Inpatient,inpatient_acute,Medical,All,All,Payer_spending_per_person,2014,281.6892
Inpatient,inpatient_acute,Medical,All,All,Payer_spending_per_person,2015,281.5279
Inpatient,inpatient_acute,Medical,All,All,Payer_spending_per_person,2016,282.4646
Inpatient,inpatient_acute,Medical,All,All,Price,2012,14520.756
Inpatient,inpatient_acute,Medical,All,All,Price,2013,15503.5572
Inpatient,inpatient_acute,Medical,All,All,Price,2014,16276.0643
Inpatient,inpatient_acute,Medical,All,All,Price,2015,17956.3052
Inpatient,inpatient_acute,Medical,All,All,Price,2016,18464.6243
Inpatient,inpatient_acute,Medical,All,All,Spending_per_person,2012,295.5689
Inpatient,inpatient_acute,Medical,All,All,Spending_per_person,2013,298.1241
Inpatient,inpatient_acute,Medical,All,All,Spending_per_person,2014,297.3668
Inpatient,inpatient_acute,Medical,All,All,Spending_per_person,2015,296.7666
Inpatient,inpatient_acute,Medical,All,All,Spending_per_person,2016,297.3697
Inpatient,inpatient_acute,Medical,All,All,Utilization_per_1000_persons,2012,20.3549
Inpatient,inpatient_acute,Medical,All,All,Utilization_per_1000_persons,2013,19.2294
Inpatient,inpatient_acute,Medical,All,All,Utilization_per_1000_persons,2014,18.2702
Inpatient,inpatient_acute,Medical,All,All,Utilization_per_1000_persons,2015,16.5272
Inpatient,inpatient_acute,Medical,All,All,Utilization_per_1000_persons,2016,16.1048
Inpatient,inpatient_acute,Medical,All,Female,OOP_spending_per_person,2012,16.1018
Inpatient,inpatient_acute,Medical,All,Female,OOP_spending_per_person,2013,16.5012
Inpatient,inpatient_acute,Medical,All,Female,OOP_spending_per_person,2014,15.6023
Inpatient,inpatient_acute,Medical,All,Female,OOP_spending_per_person,2015,15.1136
Inpatient,inpatient_acute,Medical,All,Female,OOP_spending_per_person,2016,14.6566
Inpatient,inpatient_acute,Medical,All,Female,Payer_spending_per_person,2012,275.0952
Inpatient,inpatient_acute,Medical,All,Female,Payer_spending_per_person,2013,275.4063
Inpatient,inpatient_acute,Medical,All,Female,Payer_spending_per_person,2014,271.8688
Inpatient,inpatient_acute,Medical,All,Female,Payer_spending_per_person,2015,273.005
Inpatient,inpatient_acute,Medical,All,Female,Payer_spending_per_person,2016,273.05
Inpatient,inpatient_acute,Medical,All,Female,Price,2012,13788.9177
Inpatient,inpatient_acute,Medical,All,Female,Price,2013,14642.8827
Inpatient,inpatient_acute,Medical,All,Female,Price,2014,15164.3795
Inpatient,inpatient_acute,Medical,All,Female,Price,2015,16915.6188
Inpatient,inpatient_acute,Medical,All,Female,Price,2016,17443.9955
Inpatient,inpatient_acute,Medical,All,Female,Spending_per_person,2012,291.197
Inpatient,inpatient_acute,Medical,All,Female,Spending_per_person,2013,291.9075
Inpatient,inpatient_acute,Medical,All,Female,Spending_per_person,2014,287.4711
Inpatient,inpatient_acute,Medical,All,Female,Spending_per_person,2015,288.1185
Inpatient,inpatient_acute,Medical,All,Female,Spending_per_person,2016,287.7066
Inpatient,inpatient_acute,Medical,All,Female,Utilization_per_1000_persons,2012,21.1182
Inpatient,inpatient_acute,Medical,All,Female,Utilization_per_1000_persons,2013,19.9351
Inpatient,inpatient_acute,Medical,All,Female,Utilization_per_1000_persons,2014,18.957
Inpatient,inpatient_acute,Medical,All,Female,Utilization_per_1000_persons,2015,17.0327
Inpatient,inpatient_acute,Medical,All,Female,Utilization_per_1000_persons,2016,16.4932
Inpatient,inpatient_acute,Medical,All,Male,OOP_spending_per_person,2012,16.0198
Inpatient,inpatient_acute,Medical,All,Male,OOP_spending_per_person,2013,16.5098
Inpatient,inpatient_acute,Medical,All,Male,OOP_spending_per_person,2014,15.7559
Inpatient,inpatient_acute,Medical,All,Male,OOP_spending_per_person,2015,15.3695
Inpatient,inpatient_acute,Medical,All,Male,OOP_spending_per_person,2016,15.1646
Inpatient,inpatient_acute,Medical,All,Male,Payer_spending_per_person,2012,284.0815
Inpatient,inpatient_acute,Medical,All,Male,Payer_spending_per_person,2013,288.099
Inpatient,inpatient_acute,Medical,All,Male,Payer_spending_per_person,2014,291.9231
Inpatient,inpatient_acute,Medical,All,Male,Payer_spending_per_person,2015,290.4278
Inpatient,inpatient_acute,Medical,All,Male,Payer_spending_per_person,2016,292.2927
Inpatient,inpatient_acute,Medical,All,Male,Price,2012,15339.7698
Inpatient,inpatient_acute,Medical,All,Male,Price,2013,16471.3502
Inpatient,inpatient_acute,Medical,All,Male,Price,2014,17527.108
Inpatient,inpatient_acute,Medical,All,Male,Price,2015,19113.2264
Inpatient,inpatient_acute,Medical,All,Male,Price,2016,19583.9449
Inpatient,inpatient_acute,Medical,All,Male,Spending_per_person,2012,300.1013
Inpatient,inpatient_acute,Medical,All,Male,Spending_per_person,2013,304.6087
Inpatient,inpatient_acute,Medical,All,Male,Spending_per_person,2014,307.679
Inpatient,inpatient_acute,Medical,All,Male,Spending_per_person,2015,305.7973
Inpatient,inpatient_acute,Medical,All,Male,Spending_per_person,2016,307.4573
Inpatient,inpatient_acute,Medical,All,Male,Utilization_per_1000_persons,2012,19.5636
Inpatient,inpatient_acute,Medical,All,Male,Utilization_per_1000_persons,2013,18.4932
Inpatient,inpatient_acute,Medical,All,Male,Utilization_per_1000_persons,2014,17.5545
Inpatient,inpatient_acute,Medical,All,Male,Utilization_per_1000_persons,2015,15.9993
Inpatient,inpatient_acute,Medical,All,Male,Utilization_per_1000_persons,2016,15.6995
Inpatient,inpatient_acute,Medical,Ages_0to18,All,OOP_spending_per_person,2012,9.219
Inpatient,inpatient_acute,Medical,Ages_0to18,All,OOP_spending_per_person,2013,9.5234
Inpatient,inpatient_acute,Medical,Ages_0to18,All,OOP_spending_per_person,2014,9.0828
Inpatient,inpatient_acute,Medical,Ages_0to18,All,OOP_spending_per_person,2015,9.0768
Inpatient,inpatient_acute,Medical,Ages_0to18,All,OOP_spending_per_person,2016,8.7181
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Payer_spending_per_person,2012,160.8905
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Payer_spending_per_person,2013,165.3338
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Payer_spending_per_person,2014,167.05
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Payer_spending_per_person,2015,179.8655
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Payer_spending_per_person,2016,183.5383
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Price,2012,15239.4893
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Price,2013,16668.7649
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Price,2014,17767.4584
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Price,2015,20172.3226
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Price,2016,21310.7747
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Spending_per_person,2012,170.1094
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Spending_per_person,2013,174.8572
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Spending_per_person,2014,176.1328
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Spending_per_person,2015,188.9422
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Spending_per_person,2016,192.2564
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Utilization_per_1000_persons,2012,11.1624
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Utilization_per_1000_persons,2013,10.4901
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Utilization_per_1000_persons,2014,9.9132
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Utilization_per_1000_persons,2015,9.3664
Inpatient,inpatient_acute,Medical,Ages_0to18,All,Utilization_per_1000_persons,2016,9.0216
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,OOP_spending_per_person,2012,8.8125
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,OOP_spending_per_person,2013,9.2306
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,OOP_spending_per_person,2014,8.7278
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,OOP_spending_per_person,2015,8.8259
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,OOP_spending_per_person,2016,8.4627
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Payer_spending_per_person,2012,150.9494
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Payer_spending_per_person,2013,156.0544
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Payer_spending_per_person,2014,156.7085
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Payer_spending_per_person,2015,172.9806
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Payer_spending_per_person,2016,174.6523
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Price,2012,14959.6591
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Price,2013,16169.3892
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Price,2014,17226.8064
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Price,2015,19965.9539
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Price,2016,21064.3665
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Spending_per_person,2012,159.7619
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Spending_per_person,2013,165.285
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Spending_per_person,2014,165.4362
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Spending_per_person,2015,181.8065
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Spending_per_person,2016,183.115
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Utilization_per_1000_persons,2012,10.6795
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Utilization_per_1000_persons,2013,10.2221
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Utilization_per_1000_persons,2014,9.6034
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Utilization_per_1000_persons,2015,9.1058
Inpatient,inpatient_acute,Medical,Ages_0to18,Female,Utilization_per_1000_persons,2016,8.6931
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,OOP_spending_per_person,2012,9.6075
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,OOP_spending_per_person,2013,9.8035
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,OOP_spending_per_person,2014,9.4221
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,OOP_spending_per_person,2015,9.3171
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,OOP_spending_per_person,2016,8.9627
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Payer_spending_per_person,2012,170.3947
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Payer_spending_per_person,2013,174.2132
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Payer_spending_per_person,2014,176.9335
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Payer_spending_per_person,2015,186.4601
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Payer_spending_per_person,2016,192.0469
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Price,2012,15485.2815
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Price,2013,17123.2897
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Price,2014,18253.5009
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Price,2015,20359.5052
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Price,2016,21530.4703
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Spending_per_person,2012,180.0022
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Spending_per_person,2013,184.0167
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Spending_per_person,2014,186.3556
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Spending_per_person,2015,195.7772
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Spending_per_person,2016,201.0096
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Utilization_per_1000_persons,2012,11.6241
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Utilization_per_1000_persons,2013,10.7466
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Utilization_per_1000_persons,2014,10.2093
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Utilization_per_1000_persons,2015,9.616
Inpatient,inpatient_acute,Medical,Ages_0to18,Male,Utilization_per_1000_persons,2016,9.3361
Inpatient,inpatient_acute,Medical,Ages_19to25,All,OOP_spending_per_person,2012,9.497
Inpatient,inpatient_acute,Medical,Ages_19to25,All,OOP_spending_per_person,2013,9.5172
Inpatient,inpatient_acute,Medical,Ages_19to25,All,OOP_spending_per_person,2014,9.1898
Inpatient,inpatient_acute,Medical,Ages_19to25,All,OOP_spending_per_person,2015,9.2444
Inpatient,inpatient_acute,Medical,Ages_19to25,All,OOP_spending_per_person,2016,9.1348
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Payer_spending_per_person,2012,146.8751
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Payer_spending_per_person,2013,147.802
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Payer_spending_per_person,2014,149.4117
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Payer_spending_per_person,2015,156.1846
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Payer_spending_per_person,2016,150.3504
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Price,2012,13899.8222
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Price,2013,14901.1233
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Price,2014,15801.5869
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Price,2015,17431.6913
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Price,2016,17052.2254
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Spending_per_person,2012,156.3721
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Spending_per_person,2013,157.3192
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Spending_per_person,2014,158.6015
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Spending_per_person,2015,165.429
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Spending_per_person,2016,159.4852
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Utilization_per_1000_persons,2012,11.2499
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Utilization_per_1000_persons,2013,10.5575
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Utilization_per_1000_persons,2014,10.0371
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Utilization_per_1000_persons,2015,9.4901
Inpatient,inpatient_acute,Medical,Ages_19to25,All,Utilization_per_1000_persons,2016,9.3528
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,OOP_spending_per_person,2012,10.9123
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,OOP_spending_per_person,2013,10.5874
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,OOP_spending_per_person,2014,10.2915
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,OOP_spending_per_person,2015,10.3738
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,OOP_spending_per_person,2016,10.0114
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Payer_spending_per_person,2012,152.3872
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Payer_spending_per_person,2013,147.6963
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Payer_spending_per_person,2014,147.9805
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Payer_spending_per_person,2015,159.1244
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Payer_spending_per_person,2016,149.0201
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Price,2012,12298.1515
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Price,2013,12843.2506
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Price,2014,13654.8531
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Price,2015,15197.9637
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Price,2016,14841.7197
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Spending_per_person,2012,163.2994
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Spending_per_person,2013,158.2837
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Spending_per_person,2014,158.272
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Spending_per_person,2015,169.4982
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Spending_per_person,2016,159.0315
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Utilization_per_1000_persons,2012,13.2784
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Utilization_per_1000_persons,2013,12.3243
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Utilization_per_1000_persons,2014,11.5909
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Utilization_per_1000_persons,2015,11.1527
Inpatient,inpatient_acute,Medical,Ages_19to25,Female,Utilization_per_1000_persons,2016,10.7152
Inpatient,inpatient_acute,Medical,Ages_19to25,Male,OOP_spending_per_person,2012,8.0872
Inpatient,inpatient_acute,Medical,Ages_19to25,Male,OOP_spending_per_person,2013,8.4699
Inpatient,inpatient_acute,Medical,Ages_19to25,Male,OOP_spending_per_person,2014,8.1106
Inpatient,inpatient_acute,Medical,Ages_19to25,Male,OOP_spending_per_person,2015,8.1369
Inpatient,inpatient_acute,Medical,Ages_19to25,Male,OOP_spending_per_person,2016,8.2733
Inpatient,inpatient_acute,Medical,Ages_19to25,Male,Payer_spending_per_person,2012,141.3843
Inpatient,inpatient_acute,Medical,Ages_19to25,Male,Payer_spending_per_person,2013,147.9055
Inpatient,inpatient_acute,Medical,Ages_19to25,Male,Payer_spending_per_person,2014,150.8137
Inpatient,inpatient_acute,Medical,Ages_19to25,Male,Payer_spending_per_person,2015,153.3017
Inpatient,inpatient_acute,Medical,Ages_19to25,Male,Payer_spending_per_person,2016,151.6578
Inpatient,inpatient_acute,Medical,Ages_19to25,Male,Price,2012,16195.2669
Inpatient,inpatient_acute,Medical,Ages_19to25,Male,Price,2013,17712.285
Inpatient,inpatient_acute,Medical,Ages_19to25,Male,Price,2014,18664.0831
