,High-Level Category,Mid-Level Category,Subcategory,Age Group,Metric,Year,Value,Age Group Upper Limit
392,Inpatient,inpatient_acute,Medical,Ages_0to18,Spending_per_person,2014,176.1328,18
393,Inpatient,inpatient_acute,Medical,Ages_0to18,Spending_per_person,2015,188.9422,18
394,Inpatient,inpatient_acute,Medical,Ages_0to18,Spending_per_person,2016,192.2564,18
395,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2012,11.1624,18
396,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2013,10.4901,18
397,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2014,9.9132,18
398,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2015,9.3664,18
399,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2016,9.0216,18
400,Inpatient,inpatient_acute,Medical,Ages_0to18,OOP_spending_per_person,2012,8.8125,18
401,Inpatient,inpatient_acute,Medical,Ages_0to18,OOP_spending_per_person,2013,9.2306,18
402,Inpatient,inpatient_acute,Medical,Ages_0to18,OOP_spending_per_person,2014,8.7278,18
403,Inpatient,inpatient_acute,Medical,Ages_0to18,OOP_spending_per_person,2015,8.8259,18
404,Inpatient,inpatient_acute,Medical,Ages_0to18,OOP_spending_per_person,2016,8.4627,18
405,Inpatient,inpatient_acute,Medical,Ages_0to18,Payer_spending_per_person,2012,150.9494,18
406,Inpatient,inpatient_acute,Medical,Ages_0to18,Payer_spending_per_person,2013,156.0544,18
407,Inpatient,inpatient_acute,Medical,Ages_0to18,Payer_spending_per_person,2014,156.7085,18
408,Inpatient,inpatient_acute,Medical,Ages_0to18,Payer_spending_per_person,2015,172.9806,18
409,Inpatient,inpatient_acute,Medical,Ages_0to18,Payer_spending_per_person,2016,174.6523,18
410,Inpatient,inpatient_acute,Medical,Ages_0to18,Price,2012,14959.6591,18
411,Inpatient,inpatient_acute,Medical,Ages_0to18,Price,2013,16169.3892,18
412,Inpatient,inpatient_acute,Medical,Ages_0to18,Price,2014,17226.8064,18
413,Inpatient,inpatient_acute,Medical,Ages_0to18,Price,2015,19965.9539,18
414,Inpatient,inpatient_acute,Medical,Ages_0to18,Price,2016,21064.3665,18
415,Inpatient,inpatient_acute,Medical,Ages_0to18,Spending_per_person,2012,159.7619,18
416,Inpatient,inpatient_acute,Medical,Ages_0to18,Spending_per_person,2013,165.285,18
417,Inpatient,inpatient_acute,Medical,Ages_0to18,Spending_per_person,2014,165.4362,18
418,Inpatient,inpatient_acute,Medical,Ages_0to18,Spending_per_person,2015,181.8065,18
419,Inpatient,inpatient_acute,Medical,Ages_0to18,Spending_per_person,2016,183.115,18
420,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2012,10.6795,18
421,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2013,10.2221,18
422,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2014,9.6034,18
423,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2015,9.1058,18
424,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2016,8.6931,18
425,Inpatient,inpatient_acute,Medical,Ages_0to18,OOP_spending_per_person,2012,9.6075,18
426,Inpatient,inpatient_acute,Medical,Ages_0to18,OOP_spending_per_person,2013,9.8035,18
427,Inpatient,inpatient_acute,Medical,Ages_0to18,OOP_spending_per_person,2014,9.4221,18
428,Inpatient,inpatient_acute,Medical,Ages_0to18,OOP_spending_per_person,2015,9.3171,18
429,Inpatient,inpatient_acute,Medical,Ages_0to18,OOP_spending_per_person,2016,8.9627,18
430,Inpatient,inpatient_acute,Medical,Ages_0to18,Payer_spending_per_person,2012,170.3947,18
431,Inpatient,inpatient_acute,Medical,Ages_0to18,Payer_spending_per_person,2013,174.2132,18
432,Inpatient,inpatient_acute,Medical,Ages_0to18,Payer_spending_per_person,2014,176.9335,18
433,Inpatient,inpatient_acute,Medical,Ages_0to18,Payer_spending_per_person,2015,186.4601,18
434,Inpatient,inpatient_acute,Medical,Ages_0to18,Payer_spending_per_person,2016,192.0469,18
435,Inpatient,inpatient_acute,Medical,Ages_0to18,Price,2012,15485.2815,18
436,Inpatient,inpatient_acute,Medical,Ages_0to18,Price,2013,17123.2897,18
437,Inpatient,inpatient_acute,Medical,Ages_0to18,Price,2014,18253.5009,18
438,Inpatient,inpatient_acute,Medical,Ages_0to18,Price,2015,20359.5052,18
439,Inpatient,inpatient_acute,Medical,Ages_0to18,Price,2016,21530.4703,18
440,Inpatient,inpatient_acute,Medical,Ages_0to18,Spending_per_person,2012,180.0022,18
441,Inpatient,inpatient_acute,Medical,Ages_0to18,Spending_per_person,2013,184.0167,18
442,Inpatient,inpatient_acute,Medical,Ages_0to18,Spending_per_person,2014,186.3556,18
443,Inpatient,inpatient_acute,Medical,Ages_0to18,Spending_per_person,2015,195.7772,18
444,Inpatient,inpatient_acute,Medical,Ages_0to18,Spending_per_person,2016,201.0096,18
445,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2012,11.6241,18
446,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2013,10.7466,18
447,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2014,10.2093,18
448,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2015,9.616,18
449,Inpatient,inpatient_acute,Medical,Ages_0to18,Utilization_per_1000_persons,2016,9.3361,18
450,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2012,9.497,25
451,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2013,9.5172,25
452,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2014,9.1898,25
453,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2015,9.2444,25
454,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2016,9.1348,25
455,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2012,146.8751,25
456,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2013,147.80200000000002,25
457,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2014,149.4117,25
458,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2015,156.1846,25
459,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2016,150.3504,25
460,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2012,13899.8222,25
461,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2013,14901.1233,25
462,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2014,15801.5869,25
463,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2015,17431.6913,25
464,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2016,17052.2254,25
465,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2012,156.3721,25
466,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2013,157.3192,25
467,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2014,158.6015,25
468,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2015,165.429,25
469,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2016,159.4852,25
470,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2012,11.2499,25
471,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2013,10.5575,25
472,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2014,10.0371,25
473,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2015,9.4901,25
474,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2016,9.3528,25
475,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2012,10.9123,25
476,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2013,10.5874,25
477,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2014,10.2915,25
478,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2015,10.3738,25
479,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2016,10.0114,25
480,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2012,152.3872,25
481,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2013,147.6963,25
482,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2014,147.9805,25
483,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2015,159.1244,25
484,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2016,149.0201,25
485,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2012,12298.1515,25
486,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2013,12843.2506,25
487,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2014,13654.8531,25
488,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2015,15197.9637,25
489,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2016,14841.7197,25
490,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2012,163.2994,25
491,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2013,158.2837,25
492,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2014,158.27200000000002,25
493,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2015,169.4982,25
494,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2016,159.0315,25
495,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2012,13.2784,25
496,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2013,12.3243,25
497,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2014,11.5909,25
498,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2015,11.1527,25
499,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2016,10.7152,25
500,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2012,8.0872,25
501,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2013,8.4699,25
502,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2014,8.1106,25
503,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2015,8.1369,25
504,Inpatient,inpatient_acute,Medical,Ages_19to25,OOP_spending_per_person,2016,8.2733,25
505,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2012,141.3843,25
506,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2013,147.9055,25
507,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2014,150.8137,25
508,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2015,153.3017,25
509,Inpatient,inpatient_acute,Medical,Ages_19to25,Payer_spending_per_person,2016,151.6578,25
510,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2012,16195.2669,25
511,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2013,17712.285,25
512,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2014,18664.0831,25
513,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2015,20539.8971,25
514,Inpatient,inpatient_acute,Medical,Ages_19to25,Price,2016,19957.0626,25
515,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2012,149.4714,25
516,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2013,156.3753,25
517,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2014,158.9243,25
518,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2015,161.4386,25
519,Inpatient,inpatient_acute,Medical,Ages_19to25,Spending_per_person,2016,159.9311,25
520,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2012,9.2293,25
521,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2013,8.8286,25
522,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2014,8.515,25
523,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2015,7.8598,25
524,Inpatient,inpatient_acute,Medical,Ages_19to25,Utilization_per_1000_persons,2016,8.0138,25
525,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2012,13.3959,44
526,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2013,13.6893,44
527,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2014,13.2414,44
528,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2015,12.8493,44
529,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2016,12.6313,44
530,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2012,189.9931,44
531,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2013,188.2705,44
532,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2014,186.2735,44
533,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2015,186.567,44
534,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2016,182.3625,44
535,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2012,13078.2169,44
536,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2013,14019.4947,44
537,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2014,14830.545,44
538,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2015,16156.1749,44
539,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2016,16304.3097,44
540,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2012,203.389,44
541,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2013,201.9598,44
542,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2014,199.5149,44
543,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2015,199.4163,44
544,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2016,194.9938,44
545,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2012,15.5517,44
546,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2013,14.4056,44
547,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2014,13.453,44
548,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2015,12.343,44
549,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2016,11.9596,44
550,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2012,14.8122,44
551,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2013,15.0014,44
552,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2014,14.293,44
553,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2015,14.0,44
554,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2016,13.4507,44
555,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2012,208.8179,44
556,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2013,204.7642,44
557,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2014,203.1784,44
558,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2015,198.4839,44
559,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2016,195.1253,44
560,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2012,12164.6232,44
561,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2013,12990.5005,44
562,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2014,13727.9744,44
563,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2015,14710.1723,44
564,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2016,15073.3758,44
565,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2012,223.6301,44
566,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2013,219.7656,44
567,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2014,217.4714,44
568,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2015,212.4839,44
569,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2016,208.576,44
570,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2012,18.3836,44
571,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2013,16.9174,44
572,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2014,15.8415,44
573,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2015,14.4447,44
574,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2016,13.8374,44
575,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2012,11.8734,44
576,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2013,12.2908,44
577,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2014,12.1206,44
578,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2015,11.6208,44
579,Inpatient,inpatient_acute,Medical,Ages_26to44,OOP_spending_per_person,2016,11.757,44
580,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2012,169.7578,44
581,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2013,170.6919,44
582,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2014,168.2565,44
583,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2015,173.8443,44
584,Inpatient,inpatient_acute,Medical,Ages_26to44,Payer_spending_per_person,2016,168.7444,44
585,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2012,14521.6259,44
586,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2013,15601.3425,44
587,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2014,16537.238999999998,44
588,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2015,18364.1834,44
589,Inpatient,inpatient_acute,Medical,Ages_26to44,Price,2016,18129.7537,44
590,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2012,181.6312,44
591,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2013,182.9828,44
592,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2014,180.3771,44
593,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2015,185.4651,44
594,Inpatient,inpatient_acute,Medical,Ages_26to44,Spending_per_person,2016,180.5014,44
595,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2012,12.5076,44
596,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2013,11.7287,44
597,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2014,10.9073,44
598,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2015,10.0993,44
599,Inpatient,inpatient_acute,Medical,Ages_26to44,Utilization_per_1000_persons,2016,9.9561,44
600,Inpatient,inpatient_acute,Medical,Ages_45to54,OOP_spending_per_person,2012,20.8734,54
601,Inpatient,inpatient_acute,Medical,Ages_45to54,OOP_spending_per_person,2013,21.5359,54
602,Inpatient,inpatient_acute,Medical,Ages_45to54,OOP_spending_per_person,2014,20.6178,54
603,Inpatient,inpatient_acute,Medical,Ages_45to54,OOP_spending_per_person,2015,19.6921,54
604,Inpatient,inpatient_acute,Medical,Ages_45to54,OOP_spending_per_person,2016,19.6031,54
605,Inpatient,inpatient_acute,Medical,Ages_45to54,Payer_spending_per_person,2012,350.1238,54
606,Inpatient,inpatient_acute,Medical,Ages_45to54,Payer_spending_per_person,2013,357.4782,54
607,Inpatient,inpatient_acute,Medical,Ages_45to54,Payer_spending_per_person,2014,349.23400000000004,54
608,Inpatient,inpatient_acute,Medical,Ages_45to54,Payer_spending_per_person,2015,347.2273,54
609,Inpatient,inpatient_acute,Medical,Ages_45to54,Payer_spending_per_person,2016,349.4171,54
610,Inpatient,inpatient_acute,Medical,Ages_45to54,Price,2012,14404.9613,54
611,Inpatient,inpatient_acute,Medical,Ages_45to54,Price,2013,15528.0156,54
612,Inpatient,inpatient_acute,Medical,Ages_45to54,Price,2014,15933.3929,54
613,Inpatient,inpatient_acute,Medical,Ages_45to54,Price,2015,17642.3916,54
614,Inpatient,inpatient_acute,Medical,Ages_45to54,Price,2016,18000.2709,54
615,Inpatient,inpatient_acute,Medical,Ages_45to54,Spending_per_person,2012,370.9972,54
616,Inpatient,inpatient_acute,Medical,Ages_45to54,Spending_per_person,2013,379.0141,54
617,Inpatient,inpatient_acute,Medical,Ages_45to54,Spending_per_person,2014,369.8518,54
618,Inpatient,inpatient_acute,Medical,Ages_45to54,Spending_per_person,2015,366.9195,54
619,Inpatient,inpatient_acute,Medical,Ages_45to54,Spending_per_person,2016,369.0202,54
620,Inpatient,inpatient_acute,Medical,Ages_45to54,Utilization_per_1000_persons,2012,25.7548,54
